from,to,x,y,z,qx,qy,qz,qw,translation_sigma,rotation_sigma,loop
297,298,0.6806497931138793,0.015436416833196631,0.37220848056410105,-0.013274282270262268,0.006873047335147796,0.016166731837333189,0.99975756632907664,0.059398156755772757,0.015880805935016409,0
298,299,0.61911373019237814,-0.044485428585993247,0.42455692614553264,0.026183825563900216,-0.0074173886712482501,-0.042804014974275481,0.99871277448835161,0.058800421335161342,0.017029779704093868,0
299,300,0.69071764569098804,-0.017162532146592469,0.32913602922423735,-0.0088425159758149015,0.0030676225054683116,0.0092393232688533205,0.99991351351450142,0.059133020284185434,0.015526080547990451,0
300,301,0.68717937937348239,0.011009748577230027,0.37126847483559899,0.0021358106581098372,-0.0031291478743761068,0.0019898378517462746,0.99999084360394863,0.059528456710762664,0.01517117392347872,0
301,302,0.67507538288185032,-0.056175029999479875,0.40778383797548301,0.017771786689856461,-0.004906221080003245,-0.035290625291040524,0.99920701776915666,0.059766924158213997,0.016593072057610129,0
302,303,0.70953488243177176,0.021995127172928619,0.34737137498950332,0.004729371628586645,0.0069610253928139186,-0.042056702379512943,0.999079782076707,0.059757758083359938,0.016716143668988652,0
303,304,0.66307119988676888,0.062206261216331882,0.42379456416047923,-0.01821962922596243,-0.0027394120035213062,0.037621456212400546,0.99912219811452585,0.059734723010245239,0.016676119650369216,0
304,305,0.67835766184835933,0.013541046785235267,0.38460751142350524,-0.0043912934310152132,0.0014922788851325186,0.015739568130762226,0.99986536875760867,0.059498003346172959,0.01565637614442536,0
305,306,0.68749142858697354,0.0043794101161651611,0.38168389392985347,-0.0013617920046733738,-0.00074043165339664251,0.0071887620996808786,0.99997295912588402,0.059658748664700459,0.015294161838368129,0
306,307,0.70145703559114025,0.033301018409446215,0.38617887373025717,-0.011384410303791514,-0.0034833508576792922,0.020182119067062781,0.99972543407617676,0.060035672142502897,0.015937363944945129,0
307,308,0.63733417765809008,-0.16327853614440357,0.3733312938165394,0.052121116487503581,0.011541642613913878,-0.088230522268389094,0.99466856522266556,0.058911487734299633,0.019132284168434915,0
243,308,0.30808624169250676,0.12633904024248854,0.20172467636401603,-0.46868258053915818,0.0015432857437894635,0.78893804737596895,0.39738018869951447,0.13694111611066714,0.035000000000000003,1
308,309,0.66891852288376619,0.00179531552252854,0.35870132951594869,0.0022466758652440314,-0.0049351448162093499,0.0029376362470564044,0.99998098336242358,0.058975672867044374,0.015246684886274718,0
309,310,0.66997811616799652,0.0015738591793450496,0.36817829284993131,-0.0050423833308024281,0.0035996862565289478,0.0032907708433025668,0.99997539342548669,0.059111979366725464,0.015280608911778647,0
310,311,0.42267262584308796,-0.14172826213817302,0.26390131710301645,0.063716405718035746,-0.0071319587247343445,-0.11665524885923094,0.9911008564826862,0.052951422559281487,0.020340374235874217,0
311,312,0.034146727475089733,-0.096366449773526597,0.011600852709724663,0.084693431344432038,0.0057368006135272891,-0.14025409850584158,0.98646991827330455,0.042572337388301303,0.021587431137299988,0
312,313,0.042812565991965812,-0.06203257052257527,0.010409120621008405,0.065748589163909257,0.0019916958366785376,-0.10988402818206619,0.99176542414077562,0.041902187130081682,0.020136816793276842,0
313,314,0.10150971729255964,-0.10496872807330959,0.058007098425953529,0.070827923097473017,-0.0019624918594474765,-0.12028543256255289,0.99020753816997353,0.043928062503157735,0.020602423974701588,0
314,315,0.22751868061660829,-0.079035691956349297,0.16388753062503447,0.066397848931610534,-0.0065408077266094662,-0.13050132763947248,0.98920066062244094,0.047283136057312158,0.020883898890055756,0
315,316,0.65716392621551734,-0.063172529698519497,0.38223820795099783,0.019741963578543308,-0.0054108167544131454,-0.021523352929321539,0.99955876426290891,0.059071596060062306,0.016188300553324375,0
316,317,0.028087454956143176,-0.077357698047713086,0.0038587271152614733,0.083017675037596786,0.0012203047230405011,-0.12121441473738083,0.98914793744293339,0.042059734258967738,0.020898270236930985,0
317,318,0.13325323596536975,-0.09830646373557439,0.085149109042120585,0.05562960590407607,-0.00039290851114260066,-0.1273961143353908,0.99029057484260807,0.04465503467213882,0.020578581360179232,0
318,319,0.15668739717840907,0.022997269523154173,0.100522145355189,-0.078715375487188349,-0.0040067148142343698,0.14990198343040809,0.98555427616237257,0.044689384057826444,0.021807205186129271,0
319,320,-0.67896213915610559,-0.0083944758376279793,-0.39083661152306703,-0.02011917840950779,0.0018392209500280596,0.022037468747776595,0.99955299304119649,0.059586559654180853,0.016196047176742726,0
320,321,-0.69545403858202093,-0.018733514020070174,-0.38752238506945602,-0.0086403421492722548,-0.0019485344336996832,0.016386946199251667,0.99982649279530855,0.059908868364021581,0.015745143685219513,0
321,322,-0.12423887230245612,0.095520311559242899,-0.082870819716372779,-0.07608530184942347,0.0039596145376738206,0.11778821972035033,0.99011175308159316,0.044431915505161429,0.02062980248728144,0
241,322,0.29334500602416125,1.7929720822344875,0.14954742649532071,-0.10044382850155766,0.0028049161918373439,0.15979813153029018,0.98202226396377323,0.13428576800190875,0.035000000000000003,1
322,323,-0.016063881811863467,0.080264930439657434,-0.0047791659335452152,-0.072182103465207134,-0.013717346763081653,0.13627678074108496,0.9879424160182444,0.042049900574474428,0.021217882104901682,0
323,324,-0.0095332485833914404,0.05288796347562652,-0.011595810991650524,-0.064954600444055821,0.018882403285772561,0.12517517588287386,0.98982600999872605,0.041374427685826456,0.020710702552522369,0
324,325,-0.020103807477498847,0.055920369939840953,0.0021202476723019004,-0.069916099829373773,-0.015853263431460471,0.10794421836160639,0.99156868584355951,0.041486553543328683,0.020197903795960592,0
325,326,0.072893952092133674,0.10253117794740518,0.024352942177936932,-0.065250177629603834,0.0044146652176778054,0.12376120412089248,0.99015457854057709,0.043203439215867716,0.020617577953958289,0
326,327,0.49156335108812854,0.1219799651112865,0.28327426820409496,-0.074143651016147297,-0.0011032771567018205,0.12506033085382845,0.98937425448625971,0.054507712411164859,0.020836332207638111,0
327,328,0.68072264275611971,0.052770149647393794,0.36996184767538498,-0.01260400599436848,0.0076717427705534757,0.030872464750000734,0.99941441570352407,0.059413908895912568,0.016368960431155728,0
328,329,0.67324358646887106,-0.012468730972273079,0.38471425978540719,-0.00012289737739380773,-0.0032884447024055892,0.0016017541213949838,0.99999330268327724,0.05938777736190641,0.015146394799891164,0
329,330,0.6756116392141962,0.025850610404454244,0.37589420736272938,-0.0048900539991045752,-0.0010374923254092582,0.01450743939863912,0.99988226566114036,0.059339334855237895,0.01561380556963576,0
330,331,0.66637796836843322,0.013406893370941475,0.36404798522820681,-0.0093722155678364599,0.0059906477375783864,0.00026635014475007889,0.99993809947047951,0.058986348336788876,0.015445065992926317,0
331,332,0.27479635024009497,0.062860655461527415,0.17131497814801566,-0.055794681218746298,-0.0064920342841742456,0.11149044021123045,0.99217674271273748,0.048246715931515742,0.020006708836893893,0
332,333,0.659098438482566,0.13667304105505451,0.35752289522945979,-0.03462398186652655,0.0072705255419735666,0.071264941880632787,0.99682978857817051,0.059054410453597238,0.0181859129326018,0
240,333,0.770267131824108,6.513624580776904,0.33336276020335903,-0.42421789067165311,0.013582138323157536,0.74481402512702088,0.51488520538732652,0.15690794488339807,0.035000000000000003,1
333,334,0.23920221049140977,-0.10014217651196233,0.15622823464559765,0.058581708509117328,0.0069364448736598354,-0.11884364257897923,0.99115904767056795,0.047568578727253293,0.020322859442806544,0
334,335,0.10311662345512573,-0.087020170495897275,0.069989371627167785,0.067699473838730068,-0.00639390664895497,-0.10570478774142966,0.99206975412430698,0.043800004954494057,0.020040872802031425,0
335,336,0.10014943403858823,0.082077207056762802,0.023246754586510932,-0.071849645012875468,0.0017915854128392676,0.11356258868143253,0.99092782642592292,0.043288900714457429,0.020392119952908152,0
336,337,0.23905903524308414,-0.077972729112005368,0.15479770933709958,0.07261489773319009,0.00026260049195286743,-0.11600819064643922,0.9905902822918865,0.047382043231405407,0.020491669904475131,0
337,338,0.665166987191121,0.052042239214109998,0.36506494876834861,-0.010300571088495553,4.3404314461235968e-05,0.025933574779010996,0.99961059720798173,0.059013612431797528,0.016116319763602335,0
338,339,0.68836675514963019,-0.035378387292546165,0.40555478971006842,0.011156151462723213,-0.0044567622569509219,-0.01208631277685281,0.99985478875594025,0.059993359949921971,0.015681679710315834,0
339,340,0.70814133962101877,-0.012909581940036219,0.38191492090598267,-0.0016399627038963325,0.0046444845302774321,0.0034253447758454555,0.99998200298752604,0.060116688050545569,0.015239980442245438,0
340,341,0.67817921307491602,-0.0028917989508627784,0.38868798465148746,-0.0052929167965179201,-0.0012855445629773067,0.0099550223922444808,0.99993561289521615,0.059541842239162736,0.015453917334308519,0
341,342,0.65776534750431281,0.012093659820742175,0.36827141173581346,-0.013410700542424317,-0.0025733462451895017,0.0067159709937829725,0.99988420666278877,0.058848496983964306,0.015608724757408333,0
342,343,0.66309418543684018,-0.13289636080599365,0.38349852924295824,0.045730716974244856,6.8535785590088458e-05,-0.064221175311209466,0.99688732435993721,0.059436217215020515,0.018156855029102095,0
343,344,0.65721015542097661,0.032601184552298434,0.36745719770339313,-0.023095326806928097,-6.207952431639244e-05,0.048783370204398331,0.99854233000775416,0.058841656272849062,0.017160017972962866,0
344,345,0.67464685708776528,-0.035812455324794712,0.37567938781621901,-0.0058572569993084692,0.00095504468774904136,-0.0077463432739015249,0.99995238616444693,0.059325596953340783,0.015390340214291157,0
345,346,0.6680667092745125,0.035016273042778323,0.37129852420455567,-0.0087521277224503376,0.0082927227757160129,0.0064077054147630057,0.99990678181549142,0.059127889675405318,0.015546171058380184,0
346,347,0.66142392636882974,0.021354717876256757,0.36335933470440551,-0.0044403589805570983,0.00040930169825836491,0.013443398754789566,0.9998996903260664,0.058874050314942375,0.015566565374116451,0
347,348,0.26288765211392473,0.067406632526228805,0.17366864593099951,-0.0751108752403159,-0.013061619396796974,0.11603898362706697,0.99031444743483577,0.048055059369815536,0.020571707978468592,0
348,349,-0.016325296690055779,0.076487458619830306,-0.011623199155813779,-0.073484880480081755,0.0075944826407148861,0.13575991830534229,0.98798357312051233,0.041976731107908068,0.021207239656256802,0
349,350,0.010091764497623501,0.051414618903134368,0.0019198336898238466,-0.060365070980642949,-0.0061186260293254174,0.10999954772140223,0.99207798086748311,0.041310770886975157,0.020038253988584626,0
350,351,-0.011659475008141129,0.087063448390487963,-0.028830234959885459,-0.067493870121773464,-0.0046352607201202815,0.11012870522762895,0.9916122024959797,0.042311272627113532,0.020184453579088223,0
351,352,-0.073431276058293804,0.10070519189679139,0.0087608796468927608,-0.060657923100847951,-0.0087242936676523043,0.1099202906449159,0.99204941044770023,0.043123543759768929,0.020047342986858344,0
352,353,0.67967078827802396,0.0014990959227159095,0.34486828229765365,-0.01071222582821706,0.014700013402437312,0.026831601262929425,0.99947447340962181,0.059054014666566831,0.016296854812573296,0
353,354,0.34530992845809294,-0.077893968312993778,0.20285109485962138,0.077698821902937115,-0.00049753918686220526,-0.12967012410588519,0.98850812057565696,0.050199723760874178,0.02106998060613844,0
354,355,0.0074040243615591805,-0.096534281346110973,-0.0040634355506128372,0.089623261418467992,0.0097912072796819075,-0.1265285535228052,0.98785744336728565,0.042422575922472637,0.02123979746541764,0
355,356,0.28956969056031667,-0.12576137433890722,0.17300721626907922,0.086221001354618854,-0.013341804143506169,-0.15016192630309014,0.98480420951402747,0.048999931452793972,0.021982133208460149,0
356,357,0.045240268805994077,-0.077035684543307781,0.0011219578084817883,0.068384681584021473,0.004706171258039937,-0.1312277504643313,0.98897960787106898,0.042233612181537261,0.020943922834692673,0
357,358,0.64709816610055171,-0.17661581969541373,0.39375200226753648,0.054847248867905818,0.0010162528600743681,-0.099969627072853867,0.99347713621636058,0.059444951523902584,0.019571202882869114,0
358,359,0.38000548063646988,-0.068760240590101773,0.21873840809914036,0.067015377303782528,-0.012690043017415208,-0.11436450509741718,0.99109467861898592,0.051095568574252667,0.020342230340967615,0
359,360,0.45838241430837101,-0.12507809281424898,0.2932372223277353,0.065963353664664215,0.0033605049487843521,-0.12238312594738081,0.99028274420144635,0.053958577909472609,0.020580834121604424,0
360,361,0.68585186223740635,0.027400846308108129,0.36224490171662715,-0.0036153945612243791,0.0048998755840776332,0.02068123490530107,0.99976757632172641,0.059403043448976761,0.015862429465716896,0
361,362,0.48796836637183461,0.07927156004120306,0.28356926934968563,-0.06768346289632643,-0.0030000545642090101,0.10526519419844593,0.99213365400702791,0.054247996291814107,0.020020495884680564,0
362,363,0.66251373266536362,0.011424598051924306,0.35447797599637809,-0.0012154469267189364,0.011224965390682216,-0.013079517859467892,0.99985071338340825,0.058786790619963038,0.015691179469962201,0
363,364,0.64558762616453436,-0.011663223733911821,0.40191337824779794,0.015192451358433241,-0.011414450248182249,-0.0023901432718347903,0.9998165766591357,0.059014037207073877,0.015766141393722448,0
364,365,0.46565031298473869,-0.093900092341520747,0.2657890092615034,0.072561542698123774,0.003780665304288985,-0.12765496406008353,0.98915354684798262,0.053608160207407329,0.020896742871586479,0
365,366,0.65410839677975829,0.12738964016651266,0.38431715576699332,-0.035029779654835592,-0.0065408259562564301,0.057946891987379935,0.99768346174633293,0.059231900441980033,0.017723194123474003,0
366,367,0.65995899651722922,-0.084590634149055433,0.36811028493473863,0.057869020175514013,0.0077487602577706689,-0.10522415732888671,0.99273310105628054,0.059009974920165305,0.019825173105305939,0
367,368,0.10701724723110573,-0.10563286472621414,0.064386648286513193,0.086073419504449494,-0.00034466042677530243,-0.13509057119440737,0.987087526634984,0.044089363779425336,0.021434993858163193,0
368,369,0.30404893755325446,-0.09388327368221816,0.16157178525433835,0.068711553135718625,-0.0049689009742994901,-0.12460007648371897,0.98981253448773643,0.048922067700890137,0.020714489672195774,0
369,370,0.64500497460077355,-0.11824745737233577,0.36839546517795796,0.036181359326104702,-0.0079972501628130833,-0.058268596006965392,0.99761301312008044,0.058803741269998155,0.017764308001693731,0
370,371,0.66397004535937754,-0.12642259250938859,0.35814757820172005,0.033355558969733051,0.0065985187810521954,-0.061200378395765281,0.99754617934205325,0.059123097630926033,0.017802755703624159,0
371,372,0.095158023640486533,0.09314326458834099,0.054429552815545179,-0.08353336532471943,0.0037628669569815662,0.15419088545295603,0.98449641368215479,0.04359629092095569,0.022052673357833136,0
372,373,0.14518153317267846,0.074262312849034728,0.065546609200268335,-0.070869647075275238,0.013988124477760716,0.12941787734929203,0.98895542797409441,0.044393811461996162,0.020950452095878303,0
373,374,0.079403164667521509,0.074059719616162312,0.083240595017482377,-0.081630513956367154,-0.020991313879875205,0.12349830096022683,0.98875881467259408,0.043420407622611179,0.021003281608448825,0
374,375,0.65687764123423875,0.14652619655840127,0.3487286538442973,-0.056427228147098503,0.0083788296548859761,0.09971671471781339,0.99337925282499018,0.058950096237278461,0.019605411014544841,0
375,376,0.67691218422375599,0.13166656047238945,0.36035990659559403,-0.038392251665679958,0.012211449728260047,0.052094670314561782,0.99782917417381145,0.059451951228906175,0.017636125456984175,0
376,377,0.21278719511193955,0.088408890688612018,0.12074699238526243,-0.070073127785835312,-0.014475943195339507,0.12391376279593377,0.98970984799620365,0.04650357394661217,0.020743266934394457,0
377,378,0.14641878934214247,0.1037849684231773,0.095808909008572307,-0.068067426015121696,0.012535538482740388,0.15212805922347619,0.98593444984315382,0.045086079567581469,0.021716820123594677,0
378,379,0.16290522818126618,0.075020071382269293,0.083292886434737312,-0.086387147735634065,-0.0072175860795558244,0.12054466659533183,0.98891564377994656,0.044943672054355274,0.020961179513437865,0
379,380,0.14195959945971737,0.038068107620922831,0.09030499168114936,-0.065972255877440045,0.0026943271895990676,0.13467457169572386,0.98868759565092679,0.044312532624451527,0.021022304499642038,0
380,381,-0.015566833483511289,0.086955219955850538,-0.015959879830722556,-0.084123931453022771,0.013535104233134494,0.11839256231791719,0.98930438505956475,0.042244194502834592,0.020855523351467259,0
381,382,0.65257064497826178,0.14463885613462679,0.37498540944653413,-0.049265494250476952,-0.011143571483806356,0.08311937416262323,0.99525871085344197,0.059160227404200197,0.018896681881993525,0
382,383,0.6621423659431116,0.044289954777196883,0.38810251975874621,-0.0027673961633492114,0.0059026819649850779,0.023004936796510455,0.99971409550285129,0.059219418544697117,0.015956523909582875,0
383,384,0.64783205141478817,0.071494937268719028,0.38467764820340733,-0.0355345209774715,6.4030742382848469e-05,0.053395300559940795,0.99794099805403291,0.058920471484655436,0.017567307642297376,0
384,385,0.27632143207034687,-0.098618005242255613,0.16940227335625124,0.071154207562552044,-0.010747131942334157,-0.10677917854517753,0.99167524166451615,0.048469658161550667,0.020164907530490477,0
385,386,0.66676712380496639,0.049308152176108067,0.36299816494845238,-0.012544205586124972,0.0055148344677446977,0.033253353468170481,0.99935301269877974,0.059019354599560446,0.016438951928244919,0
386,387,0.67761766427022962,0.072146362973692035,0.38938630549830933,-0.023886141683126774,-0.0021376632444357765,0.038292532484992141,0.99897876082889414,0.059621297286542307,0.016807905342683581,0
387,388,0.024937561432004429,0.065966743396845828,0.016439468719188,-0.066340781437625659,0.0040380790743510843,0.11124277802625462,0.99156827247176282,0.041810343430182771,0.020198031395836775,0
388,389,0.65889279751159791,-0.058203020726892873,0.3694228951552212,0.021758026088483512,-0.0032273269397579637,-0.041909835128422702,0.99887924114032189,0.058940706588246322,0.016893963693285996,0
360,389,5.2751453279285716,4.3867573978569281,2.8828405600541314,-0.43294017282212943,0.0067363242634626442,0.78119195495787597,0.44972942776880209,0.15758212405676958,0.035000000000000003,1
389,390,0.68247923103833585,0.0057398706869165039,0.37177399142355227,0.00067193838067999649,0.0015099457948020715,0.0075281578259393687,0.99997029726000231,0.059429789429076112,0.015308300565247021,0
390,391,0.4627162929898887,0.065898252037191796,0.26367362330460509,-0.064223598088919087,0.010750146035136627,0.11100777167177131,0.99168394079827882,0.053415772598103525,0.020162204481313999,0
391,392,-0.0059078167629031952,0.083952848060286023,-0.023751600559467789,-0.080001738852921195,0.00048470945097406646,0.11742914871618786,0.98985346484671599,0.04218619554327175,0.020702978990864745,0
392,393,-0.015060797046992036,0.090198579382287036,0.003344338157045712,-0.05936721769652635,-0.0064709329691423319,0.11540610166322778,0.99152160449905413,0.042287711182599066,0.020212416926853792,0
393,394,0.10318543430199512,0.10530623116348892,0.068323161979829905,-0.076765814068879057,-0.0052769786068079918,0.13494147813915025,0.98786130644172265,0.044062380047219213,0.021238802793822401,0
394,395,0.10905440254622434,0.092822969042714476,0.05539611685942436,-0.08010160202882223,0.0047783121848662636,0.13032204889509807,0.98821913797338679,0.043838757616381382,0.021145975313597274,0
395,396,0.65427195693548512,0.10006381057285196,0.37319142541690642,-0.023165939860973754,0.0028420647194100051,0.046963063529336664,0.99862391948241858,0.058995992995617051,0.017098682430891906,0
396,397,0.68380180312170324,0.021228288225408676,0.39178216657319798,-0.0068979269262740943,-0.0015620185762803983,0.016602030654941785,0.99983716238206499,0.059709274660332233,0.015721868769182582,0
397,398,0.6522944762813303,-0.02212495621315469,0.38388085444146025,0.0034209601572489584,-0.0035495417698829237,0.0092930719707691907,0.99994466676820293,0.05892983933967208,0.015420794456613623,0
398,399,0.68502466966639375,0.009199098523922089,0.38169618477571987,-0.0020984509490925307,0.0012219989431642873,0.00219325674542281,0.99999464640919244,0.059606048157034755,0.01513088737857427,0
399,400,0.68487031437106083,-0.002400904440321483,0.38554310582597573,-4.8191889281068502e-05,-0.0017125364706708213,0.0054292788528066474,0.99998379378243774,0.059648419120548649,0.015227727987466213,0
363,400,0.27623060314200182,2.3319913797044904,0.23213037376385984,-0.48986400328234408,0.0071882074638920952,0.84898743282624911,-0.19799476474075406,0.1355089494545656,0.035000000000000003,1
400,401,0.72484430954760626,0.0061214192685596913,0.38667148174472388,-0.015731724906648519,0.010061385243928862,0.00096011612360985771,0.99982516448400316,0.060538859201098354,0.015747990611300767,0
401,402,0.15358590979571574,-0.098260777529844745,0.087411734995635371,0.082496666591587151,-0.0061576303726627929,-0.12070520662416673,0.98923537981781029,0.045054986616172597,0.020874416030156415,0
402,403,0.14938187468534636,-0.10948574591904148,0.079657446502283236,0.065200085173514749,0.0054881846158316462,-0.12692461687088841,0.98975197416078287,0.045040298963554985,0.020731478693330741,0
403,404,0.063398458525171009,-0.01908211435196705,0.044089353378391927,0.059936588887595538,-0.0049932515341615724,-0.11008333493996809,0.99210096871242437,0.04198861803660766,0.02003092909558871,0
404,405,-0.03819534468141228,-0.12274769801606311,-0.024303463928593061,0.083073139895682824,0.00087662780688863105,-0.15453367838614471,0.98448840886828537,0.043270754890168989,0.022054498574283703,0
405,406,0.31326646234043665,-0.15465090906249479,0.18399885836408103,0.089624531062632212,-0.010179692977095738,-0.12897388493949272,0.98753711539683908,0.049871308170033539,0.021321736023018362,0
406,407,0.6665417184378768,-0.11586359936155777,0.35777221105893986,0.015957453659491732,0.0079215024072670573,-0.042143646236163144,0.99895271287195475,0.059132811984277431,0.01683082056430326,0
407,408,0.66425259804575632,0.02596267539563879,0.36857799140078029,-0.0069764416046398433,0.0058505747783236259,0.009112457796690265,0.99991702813293659,0.059002554273525805,0.015515280162947613,0
408,409,0.6403477371962083,-0.11510530710708355,0.37484754198922765,0.057322763100508989,-0.0080030386042106143,-0.092371941228492446,0.99404098339922708,0.058771739663518903,0.019368961189696797,0
409,410,0.61057369992791877,-0.15415465243463888,0.3328922492061217,0.078810443532206204,-0.0027411017943407994,-0.16145282981694659,0.98372475016912631,0.057807673021278344,0.022226526631034686,0
410,411,0.20434157811587284,-0.12602287571407444,0.11189547914589504,0.091699031320616159,0.0011529388466669254,-0.13902985345936913,0.98603278760594104,0.046621831506625445,0.021693243848101545,0
411,412,0.024855907333353855,-0.060604069894690582,0.028965559187247081,0.061206294461873458,-0.0044706630613716401,-0.120354066229276,0.99083232760751061,0.041790543394509529,0.020420469187481975,0
363,412,-1.3202249641492918,5.584816812863723,-0.70395088252772653,-0.1930959912524558,-0.015242554204088063,0.35081019844394085,0.91619528888293789,0.14462779578900417,0.035000000000000003,1
412,413,0.0064266315560495002,-0.091896744156652943,-0.024213233280318214,0.081259207881267989,0.01066246361318695,-0.12727020702221289,0.98847637675805355,0.042381254113597187,0.02107837447275367,0
413,414,0.63788780013073421,-0.0098294925230142383,0.39728476799853318,0.028050099364162778,-0.011145463538525142,-0.06714568411141715,0.99728653238343778,0.058788837300418166,0.017947376138264089,0
414,415,-0.70988133156119915,-0.031768742706006492,-0.40180438735653556,-0.0049693102010615062,-0.0029025370739192728,0.0080097510213727515,0.99995136137876017,0.060408140587936698,0.015394518503620322,0
415,416,-0.14788188217823972,0.10786695578514127,-0.090921401111987876,-0.069778718047959959,0.023620683999034383,0.14053211172122196,0.98733161570476158,0.045109490704017097,0.021373751929737693,0
416,417,-0.010190452762685709,0.10612570893412254,-0.014560980335068585,-0.10495572894288037,-0.0079220168222938151,0.14583091725998787,0.98369450551614168,0.042690089865203958,0.022233256460979522,0
417,418,-0.031707947512305878,0.095924910248974982,0.0018662848429826795,-0.085266026979165813,-0.0065025428401050585,0.14380517259084147,0.98590440404530044,0.042526171183930365,0.021724007209180777,0
418,419,-0.015173992572844242,0.072524019517592464,-0.0234564988987227,-0.072699495253309349,0.0040938346274576,0.12329909038754934,0.98969457825005802,0.041942966610330493,0.020747533965875396,0
419,420,0.11485266694092999,0.12746576606870264,0.085342459220276723,-0.083728453593442276,-0.013592212952733168,0.15833119809189694,0.98373575187480244,0.044790745764537218,0.022224077069884701,0
420,421,0.16827140997054002,0.11912038293004557,0.091331997178563995,-0.090020294796784847,0.016319507955663792,0.11552258690730394,0.98908268213483019,0.045637290281659013,0.020916009611553203,0
421,422,0.65434500755137393,0.016873605907989031,0.40374307971101331,0.037065661503082228,-0.014503787595821674,-0.02259811225458978,0.99895200195266798,0.059226618623315561,0.01683144196609344,0
422,423,0.058135645543455183,-0.074586083567115935,0.015827488399855483,0.072126540128367236,0.0060601095952846308,-0.11309611097153885,0.99094414926569785,0.042397048515060064,0.020387259610515272,0
423,424,0.66999524758356088,-0.030357244071935963,0.3934499948509611,0.0020556475460921362,-0.0033660373493619332,-0.0051398542680973977,0.99997901278168422,0.05943929802777774,0.01525915117890096,0
424,425,0.6721403299483093,-0.0010356359000387449,0.38368413885771879,0.002094807856623717,-0.0057420554390074652,-0.011258533472361189,0.99991793963476372,0.059348566065986146,0.015512441957932816,0
425,426,0.66961695685642297,0.0078529221870780042,0.36046588722241069,-0.0048409753333314527,-0.00012051771182831192,0.0067830167727152288,0.99996526995529411,0.059012893538786595,0.015333371843979952,0
426,427,0.68396285012954294,-0.00059836530927848131,0.38332347215544971,-0.0086375473675244854,0.007692850810153814,-0.00093900581699561051,0.99993266327786401,0.059601377864573722,0.015464198157188131,0
427,428,0.66939771082786947,-0.082199438281936654,0.38291265108860095,0.030864471888730278,-0.0020894137312615431,-0.034049411298450606,0.99894126770071845,0.059388658754526424,0.016840799105656019,0
428,429,0.66458051910825233,0.01959199283800217,0.37133811396837402,-0.0057276856124450883,0.0024381471622377461,0.015413045596033606,0.99986183399577511,0.059038498946988108,0.01566493713623579,0
429,430,0.65623209790396331,-0.0043474244153802744,0.38274733123927973,-0.00024128978558323738,-0.0023547269186579944,0.00019540908728685544,0.99999717942385546,0.058992679280272624,0.015095004462556313,0
430,431,0.65316431167848066,0.025776653259169002,0.36943922319416167,-0.01059018739611624,0.013613271897232481,0.0038554919251580027,0.99984381877430339,0.058771211227867874,0.01570696034693907,0
431,432,0.67906947290067166,0.06943339261439796,0.38381454694708594,-0.017354495049232893,-0.0039889493429450485,0.024963294824392475,0.99952976128589388,0.059577888539812877,0.016226736252406886,0
432,433,0.67141129491253437,-0.18696316602566077,0.40389132219351076,0.06027095314340266,-0.0012102113974457763,-0.087372882629919754,0.9943500022509667,0.060138218524265118,0.019254062037021114,0
433,434,0.6923602464229468,0.0063291174752833079,0.38888856869112054,-0.00087375555565041873,-0.0016917049210739695,0.0048278124241656903,0.99998653336576793,0.059853165481439735,0.015207589321168419,0
434,435,0.65432618292201639,0.096387710323633247,0.382930674437306,-0.02475659850290465,-0.0065847722269015262,0.04605370401257048,0.99861043853547238,0.059106105794086788,0.017108939750558643,0
435,436,0.78527223739574481,-0.0038310989388059546,0.41239552850717232,-0.0052097234912428627,0.0050437931885053289,-0.00083815367037601307,0.99997335786001884,0.062174552364088267,0.015291984976504741,0
436,437,0.64601229935508186,-0.0037121395377066602,0.38416129188892789,-0.00088799500326865112,-0.0013528400043132075,-0.00021256337727309566,0.99999866805191673,0.058790382664473562,0.015065285793344717,0
437,438,0.70859989874814744,0.030687618204294553,0.40804555073188276,-0.012339112716920347,0.0059738781133234038,0.017700077283638416,0.99974935175862933,0.060456611368470574,0.015895604757160078,0
438,439,0.65521615431267932,-0.015933903255068271,0.37059131210822116,0.015611014380426799,-0.004604053727270842,-0.020214758206300892,0.99966317450927,0.058823190795454484,0.016038220633194374,0
439,440,0.65852524546661861,0.016563854930697453,0.35875901017810108,-0.0021873791940918421,-0.0027228366398928364,0.012572073147205627,0.99991486863116263,0.058752297985697088,0.015521942760866518,0
440,441,0.66790408843853832,0.011280243182436811,0.36103359625476639,-0.0083885308012534906,0.0035725207363903311,0.0039138206480985992,0.99995077461569026,0.058983024865386632,0.015396891070885469,0
441,442,0.69086261353784018,-0.122226583723684,0.37559764808932083,0.042488255857318441,0.0024361172838949668,-0.067380876925302563,0.99681925687235773,0.059895101184137753,0.018191203282592931,0
442,443,0.32859730187767866,0.071673434903253508,0.20582007137136937,-0.078033964540650549,0.0001475661839065284,0.124067349983187,0.98920067290233848,0.049857584955614029,0.020883895538727527,0
443,444,0.65528385447741577,-0.13311846439160657,0.35993762540138441,0.048763168829864187,0.00042304030365790916,-0.070989393218511998,0.99628433715131703,0.058984739754608599,0.018449274083134664,0
444,445,0.68966466331863963,0.0092768642230536269,0.38930333684843443,-0.0041050471189687208,0.00046651942779334018,0.0045435166632545295,0.99998114352426937,0.059800260353742057,0.015245643872251621,0
